site_name,year,month,ppt_mm,tmin_C,tmax_C
FLC1,2013,1,104.1449966430664,-9.0970001220703125,1.3739999532699585
FLC1,2013,2,72.44499969482422,-9.104999542236328,-0.4230000078678131
FLC1,2013,3,49.15800094604492,-5.188000202178955,3.130000114440918
FLC1,2013,4,201.6179962158203,2.3529999256134033,13.119000434875488
FLC1,2013,5,110.50499725341797,9.977999687194824,22.121999740600586
FLC1,2013,6,84.7040023803711,14.435999870300293,25.527000427246094
FLC1,2013,7,129.12399291992188,16.62700080871582,27.350000381469727
FLC1,2013,8,54.018001556396484,15.434000015258789,27.617000579833984
FLC1,2013,9,83.707000732421875,12.062999725341797,24.79599952697754
FLC1,2013,10,61.98099899291992,4.767000198364258,16.733999252319336
FLC1,2013,11,84.43699645996094,-2.868000030517578,7.109000205993652
FLC1,2013,12,39.167999267578125,-10.404999732971191,-0.8450000286102295
FLC1,2014,1,58.36399841308594,-15.9350004196167,-5.330999851226807
FLC1,2014,2,49.020999908447266,-14.91100025177002,-5.072000026702881
FLC1,2014,3,36.16299819946289,-7.439000129699707,3.184999942779541
FLC1,2014,4,63.54399871826172,2.4049999713897705,15.298999786376953
FLC1,2014,5,114.5739974975586,9.597999572753906,21.106000900268555
FLC1,2014,6,155.25900268554688,15.935999870300293,27.1299991607666
FLC1,2014,7,104.4000015258789,14.786999702453613,26.253000259399414
FLC1,2014,8,163.48399353027344,17.14900016784668,27.749000549316406
FLC1,2014,9,62.159000396728516,10.904999732971191,23.429000854492188
FLC1,2014,10,86.35600280761719,5.34499979019165,16.343000411987305
FLC1,2014,11,34.27799987792969,-4.576000213623047,4.835000038146973
FLC1,2014,12,20.719999313354492,-3.490000009536743,3.071000099182129
FLC1,2015,1,33.20000076293945,-10.621000289916992,-2.3369998931884766
FLC1,2015,2,31.573999404907227,-15.357000350952148,-5.241000175476074
FLC1,2015,3,18.18400001525879,-5.381999969482422,6.294000148773193
FLC1,2015,4,115.11699676513672,3.236999988555908,16.42300033569336
FLC1,2015,5,128.73599243164062,10.86400032043457,21.562000274658203
FLC1,2015,6,215.3300018310547,14.63599967956543,24.735000610351562
FLC1,2015,7,95.34100341796875,16.27899932861328,27.121000289916992
FLC1,2015,8,83.11499786376953,15.739999771118164,26.607999801635742
FLC1,2015,9,129.052001953125,14.376999855041504,25.920000076293945
FLC1,2015,10,40.29100036621094,6.315999984741211,17.54400062561035
FLC1,2015,11,118.80799865722656,0.7960000038146973,11.321000099182129
FLC1,2015,12,147.81500244140625,0.4869999885559082,6.938000202178955
FLC1,2016,1,19.202999114990234,-8.824999809265137,-1.3009999990463257
FLC1,2016,2,39.54399871826172,-5.63700008392334,2.5759999752044678
FLC1,2016,3,81.55999755859375,0.46700000762939453,10.854000091552734
FLC1,2016,4,64.48899841308594,3.2009999752044678,14.791000366210938
FLC1,2016,5,168.54800415039062,9.418999671936035,20.753999710083008
FLC1,2016,6,102.97100067138672,15.354000091552734,27.51099967956543
FLC1,2016,7,168.1219940185547,18.12700080871582,28.56800079345703
FLC1,2016,8,88.77899932861328,18.687000274658203,28.841999053955078
FLC1,2016,9,40.37200164794922,15.041000366210938,25.722000122070312
FLC1,2016,10,76.660003662109375,8.178000450134277,18.71500015258789
FLC1,2016,11,58.81399917602539,1.8990000486373901,13.109000205993652
FLC1,2016,12,40.542999267578125,-8.02400016784668,-0.8240000009536743
FLC2,2007,1,53.61399841308594,-6.335999965667725,1.4639999866485596
FLC2,2007,2,50.92100143432617,-13.284000396728516,-4.750999927520752
FLC2,2007,3,75.3479995727539,0.2840000092983246,10.871999740600586
FLC2,2007,4,98.13600158691406,2.49399995803833,13.817999839782715
FLC2,2007,5,28.30299949645996,10.62399959564209,24.45400047302246
FLC2,2007,6,58.832000732421875,15.352999687194824,27.409000396728516
FLC2,2007,7,103.91999816894531,16.22100067138672,27.958999633789062
FLC2,2007,8,192.46600341796875,18.339000701904297,28.658000946044922
FLC2,2007,9,23.95800018310547,12.435999870300293,26.384000778198242
FLC2,2007,10,56.16299819946289,8.741999626159668,20.708999633789062
FLC2,2007,11,31.15399932861328,-1.4989999532699585,8.79800033569336
FLC2,2007,12,82.4729995727539,-7.09499979019165,0.7609999775886536
FLC2,2008,1,58.279998779296875,-10.532999992370605,-0.03099999949336052
FLC2,2008,2,94.53600311279297,-10.428000450134277,-1.850000023841858
FLC2,2008,3,39.41899871826172,-4.133999824523926,5.76200008392334
FLC2,2008,4,87.64099884033203,3.934000015258789,15.833999633789062
FLC2,2008,5,122.31300354003906,6.560999870300293,19.381999969482422
FLC2,2008,6,115.37300109863281,15.387999534606934,27.250999450683594
FLC2,2008,7,93.10700225830078,16.83300018310547,28.48699951171875
FLC2,2008,8,52.89699935913086,15.479999542236328,27.363000869750977
FLC2,2008,9,291.12701416015625,12.515000343322754,24.270000457763672
FLC2,2008,10,59.35300064086914,5.1020002365112305,16.36400032043457
FLC2,2008,11,28.017000198364258,-0.9929999709129333,8.519000053405762
FLC2,2008,12,172.74899291992188,-11.21500015258789,-0.2879999876022339
FLC2,2009,1,31.740999221801758,-14.866000175476074,-5.053999900817871
FLC2,2009,2,95.5270004272461,-8.270999908447266,2.752000093460083
FLC2,2009,3,125.95600128173828,-2.2149999141693115,9.654000282287598
FLC2,2009,4,130.20899963378906,2.496000051498413,14.402999877929688
FLC2,2009,5,88.67500305175781,9.305000305175781,21.565000534057617
FLC2,2009,6,79.89800262451172,14.458000183105469,26.158000946044922
FLC2,2009,7,44.492000579833984,14.871000289916992,25.601999282836914
FLC2,2009,8,122.41000366210938,15.303000450134277,26.43600082397461
FLC2,2009,9,33.25899887084961,11.92300033569336,23.968000411987305
FLC2,2009,10,143.9739990234375,4.558000087738037,13.107999801635742
FLC2,2009,11,37.25,1.472000002861023,11.866000175476074
FLC2,2009,12,88.33699798583984,-6.796999931335449,0.40799999237060547
FLC2,2010,1,26.80299949645996,-10.85099983215332,-2.9679999351501465
FLC2,2010,2,28.24799919128418,-7.564000129699707,-0.10499999672174454
FLC2,2010,3,48.930999755859375,-0.9100000262260437,10.222000122070312
FLC2,2010,4,59.685001373291016,6.083000183105469,19.413999557495117
FLC2,2010,5,155.8470001220703,10.696999549865723,22.319000244140625
FLC2,2010,6,208.73899841308594,15.66100025177002,26.979999542236328
FLC2,2010,7,174.3260040283203,18.97599983215332,30.08799934387207
FLC2,2010,8,116.63500213623047,18.399999618530273,29.26799964904785
FLC2,2010,9,65.97899627685547,12.24899959564209,24.04400062561035
FLC2,2010,10,17.88800048828125,4.90500020980835,20.106000900268555
FLC2,2010,11,72.01899719238281,-0.6729999780654907,10.79699993133545
FLC2,2010,12,50.85900115966797,-10.954000473022461,-2.177000045776367
FLC2,2011,1,31.88800048828125,-10.598999977111816,-2.4809999465942383
FLC2,2011,2,71.69999694824219,-8.343000411987305,0.30000001192092896
FLC2,2011,3,59.709999084472656,-2.885999917984009,7.256999969482422
FLC2,2011,4,114.8270034790039,3.359999895095825,13.623000144958496
FLC2,2011,5,110.65499877929688,9.253000259399414,20.691999435424805
FLC2,2011,6,136.59300231933594,15.70199966430664,26.604000091552734
FLC2,2011,7,140.6739959716797,20.01300048828125,31.215999603271484
FLC2,2011,8,97.24500274658203,16.447999954223633,28.02400016784668
FLC2,2011,9,82.70600128173828,11.10099983215332,21.58099937438965
FLC2,2011,10,53.15299987792969,4.921000003814697,18.288000106811523
FLC2,2011,11,86.3949966430664,1.1779999732971191,10.687000274658203
FLC2,2011,12,66.49199676513672,-3.4019999504089355,4.767000198364258
FLC2,2012,1,41.650001525878906,-7.295000076293945,2.510999917984009
FLC2,2012,2,34.270999908447266,-4.940999984741211,4.014999866485596
FLC2,2012,3,58.28499984741211,5.078000068664551,16.982999801635742
FLC2,2012,4,50.95199966430664,3.549999952316284,15.477999687194824
FLC2,2012,5,51.946998596191406,11.20199966430664,24.354999542236328
FLC2,2012,6,47.96699905395508,15.36400032043457,28.29199981689453
FLC2,2012,7,104.63400268554688,20.101999282836914,32.821998596191406
FLC2,2012,8,60.983001708984375,15.227999687194824,28.48699951171875
FLC2,2012,9,38.01599884033203,10.187000274658203,23.9950008392334
FLC2,2012,10,95.035003662109375,4.270999908447266,15.829999923706055
FLC2,2012,11,28.958999633789062,-1.9129999876022339,8.803000450134277
FLC2,2012,12,50.83300018310547,-2.7790000438690186,5.314000129699707
FLC2,2013,1,100.58799743652344,-9.04800033569336,1.5049999952316284
FLC2,2013,2,70.160003662109375,-9.121000289916992,-0.3610000014305115
FLC2,2013,3,49.1150016784668,-5.2170000076293945,3.3940000534057617
FLC2,2013,4,228.89199829101562,2.4260001182556152,13.27400016784668
FLC2,2013,5,123.82099914550781,10.022000312805176,22.231000900268555
FLC2,2013,6,102.86100006103516,14.562999725341797,25.756999969482422
FLC2,2013,7,95.897003173828125,16.757999420166016,27.464000701904297
FLC2,2013,8,54.606998443603516,15.480999946594238,27.797000885009766
FLC2,2013,9,80.0790023803711,12.218999862670898,25.033000946044922
FLC2,2013,10,70.31099700927734,4.883999824523926,16.81999969482422
FLC2,2013,11,85.91999816894531,-2.8289999961853027,7.181000232696533
FLC2,2013,12,38.222999572753906,-10.267000198364258,-0.7590000033378601
FLC2,2014,1,61.7869987487793,-15.854000091552734,-5.296000003814697
FLC2,2014,2,54.893001556396484,-14.902999877929688,-4.824999809265137
FLC2,2014,3,39.79800033569336,-7.551000118255615,3.359999895095825
FLC2,2014,4,75.04000091552734,2.444999933242798,15.180000305175781
FLC2,2014,5,124.98400115966797,9.706999778747559,21.264999389648438
FLC2,2014,6,166.1490020751953,15.864999771118164,27.215999603271484
FLC2,2014,7,111.16500091552734,14.805999755859375,26.18199920654297
FLC2,2014,8,158.05799865722656,17.108999252319336,27.69300079345703
FLC2,2014,9,62.513999938964844,10.83899974822998,23.409000396728516
FLC2,2014,10,80.83499908447266,5.256999969482422,16.344999313354492
FLC2,2014,11,37.62699890136719,-4.499000072479248,4.9070000648498535
FLC2,2014,12,22.47800064086914,-3.427999973297119,3.191999912261963
FLC2,2015,1,33.64500045776367,-10.503999710083008,-2.2239999771118164
FLC2,2015,2,35.683998107910156,-15.345999717712402,-5.0279998779296875
FLC2,2015,3,18.922000885009766,-5.185999870300293,6.5960001945495605
FLC2,2015,4,101.90599822998047,3.556999921798706,16.753000259399414
FLC2,2015,5,127.6719970703125,10.895999908447266,21.92300033569336
FLC2,2015,6,199.52699279785156,14.628000259399414,25.117000579833984
FLC2,2015,7,101.00399780273438,16.37299919128418,27.503999710083008
FLC2,2015,8,106.21299743652344,15.76200008392334,26.885000228881836
FLC2,2015,9,114.0459976196289,14.49899959564209,26.155000686645508
FLC2,2015,10,37.94900131225586,6.357999801635742,17.709999084472656
FLC2,2015,11,123.34300231933594,0.8180000185966492,11.4399995803833
FLC2,2015,12,157.75399780273438,0.515999972820282,7.098999977111816
FLC2,2016,1,19.916000366210938,-8.805999755859375,-1.149999976158142
FLC2,2016,2,36.23099899291992,-5.571000099182129,2.819000005722046
FLC2,2016,3,88.792999267578125,0.6019999980926514,11.114999771118164
FLC2,2016,4,62.6510009765625,3.1110000610351562,15.095000267028809
FLC2,2016,5,179.2790069580078,9.38700008392334,20.93000030517578
FLC2,2016,6,105.94599914550781,15.399999618530273,27.826000213623047
FLC2,2016,7,204.41299438476562,18.176000595092773,28.81800079345703
FLC2,2016,8,91.93499755859375,18.847999572753906,29.006000518798828
FLC2,2016,9,49.42900085449219,15.121000289916992,25.930999755859375
FLC2,2016,10,84.09700012207031,8.192999839782715,18.92300033569336
FLC2,2016,11,58.159000396728516,1.972000002861023,13.197999954223633
FLC2,2016,12,50.45600128173828,-7.85099983215332,-0.7210000157356262
FLREM1,2007,1,51.66400146484375,-6.328000068664551,1.4529999494552612
FLREM1,2007,2,52.007999420166016,-13.220000267028809,-4.729000091552734
FLREM1,2007,3,78.8030014038086,0.2590000033378601,10.779000282287598
FLREM1,2007,4,104.03099822998047,2.428999900817871,13.652999877929688
FLREM1,2007,5,30.174999237060547,10.458999633789062,24.10700035095215
FLREM1,2007,6,67.87999725341797,15.128000259399414,27.11199951171875
FLREM1,2007,7,107.04499816894531,16.027000427246094,27.600000381469727
FLREM1,2007,8,208.30599975585938,18.332000732421875,28.597999572753906
FLREM1,2007,9,26.81999969482422,12.302000045776367,26.290000915527344
FLREM1,2007,10,66.58799743652344,8.729000091552734,20.648000717163086
FLREM1,2007,11,30.01099967956543,-1.409000039100647,8.76099967956543
FLREM1,2007,12,80.84600067138672,-7.063000202178955,0.6990000009536743
FLREM1,2008,1,54.027000427246094,-10.484999656677246,-0.08699999749660492
FLREM1,2008,2,93.33000183105469,-10.232999801635742,-1.7680000066757202
FLREM1,2008,3,37.05799865722656,-4.039000034332275,5.609000205993652
FLREM1,2008,4,89.0989990234375,3.9660000801086426,15.668999671936035
FLREM1,2008,5,110.18099975585938,6.5370001792907715,19.322999954223633
FLREM1,2008,6,106.33200073242188,15.496000289916992,27.25200080871582
FLREM1,2008,7,103.81700134277344,16.7549991607666,28.461000442504883
FLREM1,2008,8,47.94200134277344,15.751999855041504,27.80900001525879
FLREM1,2008,9,327.20098876953125,12.753999710083008,24.538999557495117
FLREM1,2008,10,58.37900161743164,5.135000228881836,16.34600067138672
FLREM1,2008,11,28.966999053955078,-0.8169999718666077,8.531999588012695
FLREM1,2008,12,166.92100524902344,-11.156000137329102,-0.35100001096725464
FLREM1,2009,1,31.864999771118164,-14.871999740600586,-5.014999866485596
FLREM1,2009,2,88.227996826171875,-8.149999618530273,2.7149999141693115
FLREM1,2009,3,116.24299621582031,-2.1559998989105225,9.529999732971191
FLREM1,2009,4,133.49099731445312,2.619999885559082,14.401000022888184
FLREM1,2009,5,101.22899627685547,9.303999900817871,21.61199951171875
FLREM1,2009,6,92.285003662109375,14.692000389099121,26.045000076293945
FLREM1,2009,7,59.83300018310547,14.937999725341797,25.552000045776367
FLREM1,2009,8,127.99800109863281,15.32800006866455,26.55699920654297
FLREM1,2009,9,30.743000030517578,12.031999588012695,24.02400016784668
FLREM1,2009,10,149.6699981689453,4.761000156402588,13.274999618530273
FLREM1,2009,11,37.893001556396484,1.725000023841858,11.956999778747559
FLREM1,2009,12,85.47200012207031,-6.755000114440918,0.42899999022483826
FLREM1,2010,1,26.614999771118164,-10.838000297546387,-3.1419999599456787
FLREM1,2010,2,26.64900016784668,-7.447000026702881,-0.32499998807907104
FLREM1,2010,3,47.27299880981445,-0.9649999737739563,10.010000228881836
FLREM1,2010,4,71.88800048828125,6.081999778747559,19.20800018310547
FLREM1,2010,5,163,10.585000038146973,22.166000366210938
FLREM1,2010,6,203.27699279785156,16.15999984741211,26.677000045776367
FLREM1,2010,7,194.74600219726562,18.819000244140625,29.77899932861328
FLREM1,2010,8,112.66899871826172,18.356000900268555,29.065000534057617
FLREM1,2010,9,66.27300262451172,12.145000457763672,23.82900047302246
FLREM1,2010,10,19.05299949645996,4.892000198364258,19.861000061035156
FLREM1,2010,11,67.72100067138672,-0.828000009059906,10.697999954223633
FLREM1,2010,12,49.88999938964844,-10.98900032043457,-2.385999917984009
FLREM1,2011,1,29.45199966430664,-10.562999725341797,-2.5820000171661377
FLREM1,2011,2,70.667999267578125,-8.470000267028809,0.16899999976158142
FLREM1,2011,3,58.654998779296875,-3.0460000038146973,7.099999904632568
FLREM1,2011,4,123.68900299072266,3.3929998874664307,13.46500015258789
FLREM1,2011,5,123.52400207519531,9.11400032043457,20.4950008392334
FLREM1,2011,6,131.32200622558594,15.616999626159668,26.35099983215332
FLREM1,2011,7,121.677001953125,20.04199981689453,30.94300079345703
FLREM1,2011,8,126.8740005493164,16.475000381469727,27.736000061035156
FLREM1,2011,9,79.4729995727539,10.890000343322754,21.429000854492188
FLREM1,2011,10,49.582000732421875,4.988999843597412,18.02899932861328
FLREM1,2011,11,86.19599914550781,1.1230000257492065,10.487000465393066
FLREM1,2011,12,67.00800323486328,-3.502000093460083,4.671000003814697
FLREM1,2012,1,39.654998779296875,-7.39900016784668,2.4000000953674316
FLREM1,2012,2,36.82600021362305,-5.020999908447266,3.884000062942505
FLREM1,2012,3,61.90599822998047,5.072000026702881,16.884000778198242
FLREM1,2012,4,46.78900146484375,3.50600004196167,15.199999809265137
FLREM1,2012,5,55.016998291015625,11.166000366210938,24.22599983215332
FLREM1,2012,6,49.47600173950195,15.0649995803833,28.138999938964844
FLREM1,2012,7,97.430999755859375,20.097999572753906,32.51599884033203
FLREM1,2012,8,59.52299880981445,15.194999694824219,28.354000091552734
FLREM1,2012,9,36.12200164794922,10.131999969482422,23.982999801635742
FLREM1,2012,10,95.56800079345703,4.138999938964844,15.753000259399414
FLREM1,2012,11,30.98699951171875,-2.007999897003174,8.678000450134277
FLREM1,2012,12,49.569000244140625,-2.938999891281128,5.185999870300293
FLREM1,2013,1,104.1449966430664,-9.0970001220703125,1.3739999532699585
FLREM1,2013,2,72.44499969482422,-9.104999542236328,-0.4230000078678131
FLREM1,2013,3,49.15800094604492,-5.188000202178955,3.130000114440918
FLREM1,2013,4,201.6179962158203,2.3529999256134033,13.119000434875488
FLREM1,2013,5,110.50499725341797,9.977999687194824,22.121999740600586
FLREM1,2013,6,84.7040023803711,14.435999870300293,25.527000427246094
FLREM1,2013,7,129.12399291992188,16.62700080871582,27.350000381469727
FLREM1,2013,8,54.018001556396484,15.434000015258789,27.617000579833984
FLREM1,2013,9,83.707000732421875,12.062999725341797,24.79599952697754
FLREM1,2013,10,61.98099899291992,4.767000198364258,16.733999252319336
FLREM1,2013,11,84.43699645996094,-2.868000030517578,7.109000205993652
FLREM1,2013,12,39.167999267578125,-10.404999732971191,-0.8450000286102295
FLREM1,2014,1,58.36399841308594,-15.9350004196167,-5.330999851226807
FLREM1,2014,2,49.020999908447266,-14.91100025177002,-5.072000026702881
FLREM1,2014,3,36.16299819946289,-7.439000129699707,3.184999942779541
FLREM1,2014,4,63.54399871826172,2.4049999713897705,15.298999786376953
FLREM1,2014,5,114.5739974975586,9.597999572753906,21.106000900268555
FLREM1,2014,6,155.25900268554688,15.935999870300293,27.1299991607666
FLREM1,2014,7,104.4000015258789,14.786999702453613,26.253000259399414
FLREM1,2014,8,163.48399353027344,17.14900016784668,27.749000549316406
FLREM1,2014,9,62.159000396728516,10.904999732971191,23.429000854492188
FLREM1,2014,10,86.35600280761719,5.34499979019165,16.343000411987305
FLREM1,2014,11,34.27799987792969,-4.576000213623047,4.835000038146973
FLREM1,2014,12,20.719999313354492,-3.490000009536743,3.071000099182129
FLREM1,2015,1,33.20000076293945,-10.621000289916992,-2.3369998931884766
FLREM1,2015,2,31.573999404907227,-15.357000350952148,-5.241000175476074
FLREM1,2015,3,18.18400001525879,-5.381999969482422,6.294000148773193
FLREM1,2015,4,115.11699676513672,3.236999988555908,16.42300033569336
FLREM1,2015,5,128.73599243164062,10.86400032043457,21.562000274658203
FLREM1,2015,6,215.3300018310547,14.63599967956543,24.735000610351562
FLREM1,2015,7,95.34100341796875,16.27899932861328,27.121000289916992
FLREM1,2015,8,83.11499786376953,15.739999771118164,26.607999801635742
FLREM1,2015,9,129.052001953125,14.376999855041504,25.920000076293945
FLREM1,2015,10,40.29100036621094,6.315999984741211,17.54400062561035
FLREM1,2015,11,118.80799865722656,0.7960000038146973,11.321000099182129
FLREM1,2015,12,147.81500244140625,0.4869999885559082,6.938000202178955
FLREM1,2016,1,19.202999114990234,-8.824999809265137,-1.3009999990463257
FLREM1,2016,2,39.54399871826172,-5.63700008392334,2.5759999752044678
FLREM1,2016,3,81.55999755859375,0.46700000762939453,10.854000091552734
FLREM1,2016,4,64.48899841308594,3.2009999752044678,14.791000366210938
FLREM1,2016,5,168.54800415039062,9.418999671936035,20.753999710083008
FLREM1,2016,6,102.97100067138672,15.354000091552734,27.51099967956543
FLREM1,2016,7,168.1219940185547,18.12700080871582,28.56800079345703
FLREM1,2016,8,88.77899932861328,18.687000274658203,28.841999053955078
FLREM1,2016,9,40.37200164794922,15.041000366210938,25.722000122070312
FLREM1,2016,10,76.660003662109375,8.178000450134277,18.71500015258789
FLREM1,2016,11,58.81399917602539,1.8990000486373901,13.109000205993652
FLREM1,2016,12,40.542999267578125,-8.02400016784668,-0.8240000009536743
FLRP1,2007,1,54.124000549316406,-6.304999828338623,1.3910000324249268
FLRP1,2007,2,50.6870002746582,-13.342000007629395,-4.771999835968018
FLRP1,2007,3,77.63600158691406,0.27900001406669617,10.854000091552734
FLRP1,2007,4,97.94200134277344,2.5950000286102295,13.8100004196167
FLRP1,2007,5,27.645999908447266,10.604999542236328,24.393999099731445
FLRP1,2007,6,62.07600021362305,15.347000122070312,27.33099937438965
FLRP1,2007,7,102.94999694824219,16.194000244140625,27.790000915527344
FLRP1,2007,8,191.81199645996094,18.43899917602539,28.579999923706055
FLRP1,2007,9,24.5939998626709,12.581000328063965,26.35099983215332
FLRP1,2007,10,64.93199920654297,8.826000213623047,20.667999267578125
FLRP1,2007,11,31.996000289916992,-1.3760000467300415,8.760000228881836
FLRP1,2007,12,81.77899932861328,-7.080999851226807,0.671999990940094
FLRP1,2008,1,55.89799880981445,-10.5,-0.125
FLRP1,2008,2,95.76399993896484,-10.373000144958496,-1.9079999923706055
FLRP1,2008,3,37.84700012207031,-4.113999843597412,5.651000022888184
FLRP1,2008,4,87.6969985961914,4.000999927520752,15.772000312805176
FLRP1,2008,5,121.03399658203125,6.572999954223633,19.42300033569336
FLRP1,2008,6,110.97000122070312,15.4399995803833,27.25
FLRP1,2008,7,95.69100189208984,16.738000869750977,28.500999450683594
FLRP1,2008,8,48.71500015258789,15.64900016784668,27.729999542236328
FLRP1,2008,9,292.42498779296875,12.692000389099121,24.339000701904297
FLRP1,2008,10,56.972999572753906,5.171000003814697,16.29800033569336
FLRP1,2008,11,28.62299919128418,-0.8960000276565552,8.482000350952148
FLRP1,2008,12,161.15499877929688,-11.321999549865723,-0.44200000166893005
FLRP1,2009,1,32.303001403808594,-14.864999771118164,-5.164999961853027
FLRP1,2009,2,92.64800262451172,-8.267000198364258,2.622999906539917
FLRP1,2009,3,126.46099853515625,-2.2219998836517334,9.60099983215332
FLRP1,2009,4,132.64999389648438,2.5480000972747803,14.390000343322754
FLRP1,2009,5,93.81600189208984,9.178999900817871,21.58099937438965
FLRP1,2009,6,83.154998779296875,14.517999649047852,26.093000411987305
FLRP1,2009,7,52.566001892089844,14.708000183105469,25.391000747680664
FLRP1,2009,8,129.65899658203125,15.29800033569336,26.268999099731445
FLRP1,2009,9,29.680999755859375,12.050000190734863,23.916000366210938
FLRP1,2009,10,151.44400024414062,4.64300012588501,13.163000106811523
FLRP1,2009,11,37.16299819946289,1.5520000457763672,11.909000396728516
FLRP1,2009,12,85.09400177001953,-6.948999881744385,0.34599998593330383
FLRP1,2010,1,26.34600067138672,-10.883000373840332,-3.1050000190734863
FLRP1,2010,2,27.375999450683594,-7.501999855041504,-0.25600001215934753
FLRP1,2010,3,46.03900146484375,-0.8690000176429749,10.128999710083008
FLRP1,2010,4,65.2699966430664,6.076000213623047,19.417999267578125
FLRP1,2010,5,158.51600646972656,10.70300006866455,22.270999908447266
FLRP1,2010,6,211.4969940185547,15.413999557495117,26.80500030517578
FLRP1,2010,7,174.16900634765625,18.73900032043457,29.781999588012695
FLRP1,2010,8,117.34700012207031,18.371000289916992,29.108999252319336
FLRP1,2010,9,63.42399978637695,12.310999870300293,23.933000564575195
FLRP1,2010,10,17.465999603271484,4.953000068664551,19.98900032043457
FLRP1,2010,11,69.07599639892578,-0.6620000004768372,10.732999801635742
FLRP1,2010,12,50.43199920654297,-10.984999656677246,-2.3429999351501465
FLRP1,2011,1,31.91900062561035,-10.534000396728516,-2.572999954223633
FLRP1,2011,2,71.875,-8.359999656677246,0.19300000369548798
FLRP1,2011,3,59.055999755859375,-2.8949999809265137,7.1620001792907715
FLRP1,2011,4,118.51200103759766,3.4590001106262207,13.579000473022461
FLRP1,2011,5,113.94100189208984,9.234000205993652,20.64900016784668
FLRP1,2011,6,135.3509979248047,15.654000282287598,26.41200065612793
FLRP1,2011,7,122.76100158691406,20.016000747680664,31.020000457763672
FLRP1,2011,8,98.0250015258789,16.562999725341797,27.82900047302246
FLRP1,2011,9,80.21299743652344,11.16100025177002,21.488000869750977
FLRP1,2011,10,52.49800109863281,4.9039998054504395,18.19099998474121
FLRP1,2011,11,87.15399932861328,1.180999994277954,10.53499984741211
FLRP1,2011,12,66.01300048828125,-3.430999994277954,4.677999973297119
FLRP1,2012,1,37.887001037597656,-7.2129998207092285,2.3329999446868896
FLRP1,2012,2,36.64500045776367,-4.888000011444092,3.9560000896453857
FLRP1,2012,3,60.55799865722656,5.080999851226807,16.871000289916992
FLRP1,2012,4,50.268001556396484,3.5920000076293945,15.369000434875488
FLRP1,2012,5,53.75199890136719,11.234999656677246,24.327999114990234
FLRP1,2012,6,45.040000915527344,15.265999794006348,28.200000762939453
FLRP1,2012,7,93.05899810791016,20.156999588012695,32.68899917602539
FLRP1,2012,8,59.42599868774414,15.371000289916992,28.354999542236328
FLRP1,2012,9,36.762001037597656,10.289999961853027,23.966999053955078
FLRP1,2012,10,93.70800018310547,4.26200008392334,15.788999557495117
FLRP1,2012,11,30.209999084472656,-1.8040000200271606,8.72700023651123
FLRP1,2012,12,49.08000183105469,-2.8529999256134033,5.196000099182129
FLRP1,2013,1,105.4800033569336,-9.041999816894531,1.3580000400543213
FLRP1,2013,2,69.7959976196289,-9.0970001220703125,-0.4620000123977661
FLRP1,2013,3,49.104000091552734,-5.203999996185303,3.184999942779541
FLRP1,2013,4,221.35899353027344,2.3320000171661377,13.166999816894531
FLRP1,2013,5,112.58200073242188,10.029000282287598,22.191999435424805
FLRP1,2013,6,98.77799987792969,14.574999809265137,25.61400032043457
FLRP1,2013,7,98.6780014038086,16.773000717163086,27.39699935913086
FLRP1,2013,8,59.6150016784668,15.57800006866455,27.698999404907227
FLRP1,2013,9,78.07099914550781,12.279000282287598,24.944000244140625
FLRP1,2013,10,69.36100006103516,4.9629998207092285,16.759000778198242
FLRP1,2013,11,86.25599670410156,-2.8450000286102295,7.098999977111816
FLRP1,2013,12,37.96200180053711,-10.404999732971191,-0.9089999794960022
FLRP1,2014,1,59.31100082397461,-15.902000427246094,-5.460000038146973
FLRP1,2014,2,50.97999954223633,-15.057999610900879,-5.077000141143799
FLRP1,2014,3,38.37099838256836,-7.513999938964844,3.200000047683716
FLRP1,2014,4,71.0479965209961,2.4839999675750732,15.248000144958496
FLRP1,2014,5,121.8499984741211,9.666999816894531,21.184999465942383
FLRP1,2014,6,165.2550048828125,15.935999870300293,27.076000213623047
FLRP1,2014,7,111.08499908447266,14.817999839782715,26.049999237060547
FLRP1,2014,8,158.7949981689453,17.1299991607666,27.62700080871582
FLRP1,2014,9,59.77799987792969,10.880000114440918,23.297000885009766
FLRP1,2014,10,83.40399932861328,5.244999885559082,16.281999588012695
FLRP1,2014,11,36.46500015258789,-4.514999866485596,4.796000003814697
FLRP1,2014,12,22.264999389648438,-3.4609999656677246,3.0759999752044678
FLRP1,2015,1,33.15399932861328,-10.545999526977539,-2.365000009536743
FLRP1,2015,2,35.266998291015625,-15.383000373840332,-5.169000148773193
FLRP1,2015,3,16.81599998474121,-5.293000221252441,6.409999847412109
FLRP1,2015,4,108.26100158691406,3.4539999961853027,16.575000762939453
FLRP1,2015,5,126.43299865722656,10.895000457763672,21.770000457763672
FLRP1,2015,6,202.4550018310547,14.670999526977539,24.8700008392334
FLRP1,2015,7,107.46600341796875,16.392000198364258,27.239999771118164
FLRP1,2015,8,94.71399688720703,15.807000160217285,26.698999404907227
FLRP1,2015,9,118.31600189208984,14.472999572753906,25.996999740600586
FLRP1,2015,10,38.87699890136719,6.375999927520752,17.632999420166016
FLRP1,2015,11,121.92900085449219,0.8220000267028809,11.32800006866455
